league,season,game,date,time,home_team,score,away_team,attendance,venue,referee,match_report
ITA-Serie A,2324,2024-03-16 Salernitana-Lecce,2024-03-16,18:00,Salernitana,0–1,Lecce,15376,Stadio Arechi,Fabio Maresca,/en/matches/4a8236bd/Salernitana-Lecce-March-16-2024-Serie-A
ITA-Serie A,2324,2024-03-16 Udinese-Torino,2024-03-16,15:00,Udinese,0–2,Torino,21223,Bluenergy Stadium,Andrea Colombo,/en/matches/6309f668/Udinese-Torino-March-16-2024-Serie-A
ITA-Serie A,2324,2024-03-17 Hellas Verona-Milan,2024-03-17,15:00,Hellas Verona,1–3,Milan,26165,Stadio Marc'Antonio Bentegodi,Maurizio Mariani,/en/matches/73d4a95b/Hellas-Verona-Milan-March-17-2024-Serie-A
ITA-Serie A,2324,2024-03-17 Inter-Napoli,2024-03-17,20:45,Inter,1–1,Napoli,71551,Stadio Giuseppe Meazza,Federico La Penna,/en/matches/3ea9e35f/Internazionale-Napoli-March-17-2024-Serie-A
ITA-Serie A,2324,2024-03-17 Juventus-Genoa,2024-03-17,12:30,Juventus,0–0,Genoa,40098,Allianz Stadium,Antonio Giua,/en/matches/4406f8bc/Juventus-Genoa-March-17-2024-Serie-A
ITA-Serie A,2324,2024-03-17 Roma-Sassuolo,2024-03-17,18:00,Roma,1–0,Sassuolo,66871,Stadio Olimpico,Gianluca Manganiello,/en/matches/a59ffc20/Roma-Sassuolo-March-17-2024-Serie-A
ITA-Serie A,2324,2024-03-30 Fiorentina-Milan,2024-03-30,20:45,Fiorentina,1–2,Milan,34273,Stadio Artemio Franchi,Fabio Maresca,/en/matches/a9ac1dd4/Fiorentina-Milan-March-30-2024-Serie-A
ITA-Serie A,2324,2024-03-30 Genoa-Frosinone,2024-03-30,15:00,Genoa,1–1,Frosinone,31462,Stadio Comunale Luigi Ferraris,Juan Sacchi,/en/matches/949865c6/Genoa-Frosinone-March-30-2024-Serie-A
ITA-Serie A,2324,2024-03-30 Lazio-Juventus,2024-03-30,18:00,Lazio,1–0,Juventus,53000,Stadio Olimpico,Andrea Colombo,/en/matches/2b4a58d1/Lazio-Juventus-March-30-2024-Serie-A
ITA-Serie A,2324,2024-03-30 Napoli-Atalanta,2024-03-30,12:30,Napoli,0–3,Atalanta,50000,Stadio Diego Armando Maradona,Luca Pairetto,/en/matches/45e6d215/Napoli-Atalanta-March-30-2024-Serie-A
ITA-Serie A,2324,2024-03-30 Torino-Monza,2024-03-30,15:00,Torino,1–0,Monza,24286,Stadio Olimpico di Torino,Gianluca Aureliano,/en/matches/a797c77d/Torino-Monza-March-30-2024-Serie-A
ITA-Serie A,2324,2024-04-01 Bologna-Salernitana,2024-04-01,12:30,Bologna,3–0,Salernitana,27255,Stadio Renato Dall'Ara,Ermanno Feliciani,/en/matches/b2dfb23d/Bologna-Salernitana-April-1-2024-Serie-A
ITA-Serie A,2324,2024-04-01 Cagliari-Hellas Verona,2024-04-01,15:00,Cagliari,1–1,Hellas Verona,16285,Unipol Domus,Daniele Doveri,/en/matches/f7d8a40e/Cagliari-Hellas-Verona-April-1-2024-Serie-A
ITA-Serie A,2324,2024-04-01 Inter-Empoli,2024-04-01,20:45,Inter,2–0,Empoli,71551,Stadio Giuseppe Meazza,Federico Dionisi,/en/matches/58bfb9d7/Internazionale-Empoli-April-1-2024-Serie-A
ITA-Serie A,2324,2024-04-01 Lecce-Roma,2024-04-01,18:00,Lecce,0–0,Roma,29031,Stadio Comunale Via Del Mare,Matteo Marcenaro,/en/matches/e48fdc60/Lecce-Roma-April-1-2024-Serie-A
ITA-Serie A,2324,2024-04-01 Sassuolo-Udinese,2024-04-01,15:00,Sassuolo,1–1,Udinese,11512,Mapei Stadium - Città del Tricolore,Michael Fabbri,/en/matches/f6e582c5/Sassuolo-Udinese-April-1-2024-Serie-A
ITA-Serie A,2324,2024-04-05 Salernitana-Sassuolo,2024-04-05,20:45,Salernitana,2–2,Sassuolo,14036,Stadio Arechi,Simone Sozza,/en/matches/093991c7/Salernitana-Sassuolo-April-5-2024-Serie-A
ITA-Serie A,2324,2024-04-06 Empoli-Torino,2024-04-06,20:45,Empoli,3–2,Torino,8374,Stadio Carlo Castellani,Davide Massa,/en/matches/4b35fb0d/Empoli-Torino-April-6-2024-Serie-A
ITA-Serie A,2324,2024-04-06 Milan-Lecce,2024-04-06,15:00,Milan,3–0,Lecce,71576,Stadio Giuseppe Meazza,Luca Massimi,/en/matches/43765d2c/Milan-Lecce-April-6-2024-Serie-A
ITA-Serie A,2324,2024-04-06 Roma-Lazio,2024-04-06,18:00,Roma,1–0,Lazio,64513,Stadio Olimpico,Marco Guida,/en/matches/c6904d7c/Roma-Lazio-April-6-2024-Serie-A
ITA-Serie A,2324,2024-04-07 Cagliari-Atalanta,2024-04-07,18:00,Cagliari,2–1,Atalanta,16342,Unipol Domus,Antonio Rapuano,/en/matches/3a4f86ae/Cagliari-Atalanta-April-7-2024-Serie-A
ITA-Serie A,2324,2024-04-07 Frosinone-Bologna,2024-04-07,12:30,Frosinone,0–0,Bologna,14986,Stadio Benito Stirpe,Daniele Orsato,/en/matches/9e8b48ec/Frosinone-Bologna-April-7-2024-Serie-A
ITA-Serie A,2324,2024-04-07 Hellas Verona-Genoa,2024-04-07,18:00,Hellas Verona,1–2,Genoa,20342,Stadio Marc'Antonio Bentegodi,Gianluca Manganiello,/en/matches/b266d1c5/Hellas-Verona-Genoa-April-7-2024-Serie-A
ITA-Serie A,2324,2024-04-07 Juventus-Fiorentina,2024-04-07,20:45,Juventus,1–0,Fiorentina,37994,Allianz Stadium,Federico La Penna,/en/matches/186d535c/Juventus-Fiorentina-April-7-2024-Serie-A
ITA-Serie A,2324,2024-04-07 Monza-Napoli,2024-04-07,15:00,Monza,2–4,Napoli,13169,U-Power Stadium,Daniele Doveri,/en/matches/9bd21fb8/Monza-Napoli-April-7-2024-Serie-A
ITA-Serie A,2324,2024-04-08 Udinese-Inter,2024-04-08,20:45,Udinese,1–2,Inter,24993,Bluenergy Stadium,Marco Piccinini,/en/matches/13a593d3/Udinese-Internazionale-April-8-2024-Serie-A
ITA-Serie A,2324,2024-04-12 Lazio-Salernitana,2024-04-12,20:45,Lazio,4–1,Salernitana,34000,Stadio Olimpico,Luca Zufferli,/en/matches/500cf804/Lazio-Salernitana-April-12-2024-Serie-A
ITA-Serie A,2324,2024-04-13 Bologna-Monza,2024-04-13,20:45,Bologna,0–0,Monza,26903,Stadio Renato Dall'Ara,Federico La Penna,/en/matches/7ae9f1cb/Bologna-Monza-April-13-2024-Serie-A
ITA-Serie A,2324,2024-04-13 Lecce-Empoli,2024-04-13,15:00,Lecce,1–0,Empoli,25957,Stadio Comunale Via Del Mare,Maurizio Mariani,/en/matches/e1660e90/Lecce-Empoli-April-13-2024-Serie-A
ITA-Serie A,2324,2024-04-13 Torino-Juventus,2024-04-13,18:00,Torino,0–0,Juventus,27788,Stadio Olimpico di Torino,Fabio Maresca,/en/matches/df4af29b/Torino-Juventus-April-13-2024-Serie-A
ITA-Serie A,2324,2024-04-14 Inter-Cagliari,2024-04-14,20:45,Inter,2–2,Cagliari,72559,Stadio Giuseppe Meazza,Francesco Fourneau,/en/matches/6fa3136b/Internazionale-Cagliari-April-14-2024-Serie-A
ITA-Serie A,2324,2024-04-14 Napoli-Frosinone,2024-04-14,12:30,Napoli,2–2,Frosinone,51177,Stadio Diego Armando Maradona,Michael Fabbri,/en/matches/4cd52f7a/Napoli-Frosinone-April-14-2024-Serie-A
ITA-Serie A,2324,2024-04-14 Sassuolo-Milan,2024-04-14,15:00,Sassuolo,3–3,Milan,19199,Mapei Stadium - Città del Tricolore,Davide Massa,/en/matches/55d35708/Sassuolo-Milan-April-14-2024-Serie-A
ITA-Serie A,2324,2024-04-15 Atalanta-Hellas Verona,2024-04-15,20:45,Atalanta,2–2,Hellas Verona,14666,Gewiss Stadium,Juan Sacchi,/en/matches/6a69ffd2/Atalanta-Hellas-Verona-April-15-2024-Serie-A
ITA-Serie A,2324,2024-04-15 Fiorentina-Genoa,2024-04-15,18:30,Fiorentina,1–1,Genoa,25120,Stadio Artemio Franchi,Davide Di Marco,/en/matches/f4f2aa58/Fiorentina-Genoa-April-15-2024-Serie-A
ITA-Serie A,2324,2024-04-19 Cagliari-Juventus,2024-04-19,20:45,Cagliari,2–2,Juventus,16179,Unipol Domus,Marco Piccinini,/en/matches/9886fa0c/Cagliari-Juventus-April-19-2024-Serie-A
ITA-Serie A,2324,2024-04-19 Genoa-Lazio,2024-04-19,18:30,Genoa,0–1,Lazio,30697,Stadio Comunale Luigi Ferraris,Ermanno Feliciani,/en/matches/a83ed0d9/Genoa-Lazio-April-19-2024-Serie-A
ITA-Serie A,2324,2024-04-20 Empoli-Napoli,2024-04-20,18:00,Empoli,1–0,Napoli,12500,Stadio Carlo Castellani,Gianluca Manganiello,/en/matches/08b10a76/Empoli-Napoli-April-20-2024-Serie-A
ITA-Serie A,2324,2024-04-20 Hellas Verona-Udinese,2024-04-20,20:45,Hellas Verona,1–0,Udinese,27662,Stadio Marc'Antonio Bentegodi,Marco Guida,/en/matches/e1ddfae8/Hellas-Verona-Udinese-April-20-2024-Serie-A
ITA-Serie A,2324,2024-04-21 Monza-Atalanta,2024-04-21,20:45,Monza,1–2,Atalanta,13983,U-Power Stadium,Antonio Giua,/en/matches/8959e7b1/Monza-Atalanta-April-21-2024-Serie-A
ITA-Serie A,2324,2024-04-21 Salernitana-Fiorentina,2024-04-21,18:00,Salernitana,0–2,Fiorentina,14597,Stadio Arechi,Matteo Marchetti,/en/matches/fcfc5c95/Salernitana-Fiorentina-April-21-2024-Serie-A
ITA-Serie A,2324,2024-04-21 Sassuolo-Lecce,2024-04-21,12:30,Sassuolo,0–3,Lecce,16210,Mapei Stadium - Città del Tricolore,Daniele Doveri,/en/matches/d1e0f970/Sassuolo-Lecce-April-21-2024-Serie-A
ITA-Serie A,2324,2024-04-21 Torino-Frosinone,2024-04-21,15:00,Torino,0–0,Frosinone,23728,Stadio Olimpico di Torino,Antonio Rapuano,/en/matches/ee365788/Torino-Frosinone-April-21-2024-Serie-A
ITA-Serie A,2324,2024-04-22 Milan-Inter,2024-04-22,20:45,Milan,1–2,Inter,75554,Stadio Giuseppe Meazza,Andrea Colombo,/en/matches/f8a1cbc3/Derby-della-Madonnina-Milan-Internazionale-April-22-2024-Serie-A
ITA-Serie A,2324,2024-04-22 Roma-Bologna,2024-04-22,18:30,Roma,1–3,Bologna,63850,Stadio Olimpico,Fabio Maresca,/en/matches/483d3341/Roma-Bologna-April-22-2024-Serie-A
ITA-Serie A,2324,2024-04-25 Udinese-Roma,2024-04-25,20:00,Udinese,1–2,Roma,24947,Bluenergy Stadium,Luca Pairetto,/en/matches/bca64d25/Udinese-Roma-April-25-2024-Serie-A
ITA-Serie A,2324,2024-04-26 Frosinone-Salernitana,2024-04-26,20:45,Frosinone,3–0,Salernitana,13728,Stadio Benito Stirpe,Francesco Fourneau,/en/matches/4fefb5fb/Frosinone-Salernitana-April-26-2024-Serie-A
ITA-Serie A,2324,2024-04-27 Juventus-Milan,2024-04-27,18:00,Juventus,0–0,Milan,39845,Allianz Stadium,Maurizio Mariani,/en/matches/023acbca/Juventus-Milan-April-27-2024-Serie-A
ITA-Serie A,2324,2024-04-27 Lazio-Hellas Verona,2024-04-27,20:45,Lazio,1–0,Hellas Verona,39000,Stadio Olimpico,Davide Massa,/en/matches/730f4d2a/Lazio-Hellas-Verona-April-27-2024-Serie-A
ITA-Serie A,2324,2024-04-27 Lecce-Monza,2024-04-27,15:00,Lecce,1–1,Monza,27167,Stadio Comunale Via Del Mare,Alberto Santoro,/en/matches/04472974/Lecce-Monza-April-27-2024-Serie-A
ITA-Serie A,2324,2024-04-28 Atalanta-Empoli,2024-04-28,18:00,Atalanta,2–0,Empoli,14614,Gewiss Stadium,Michael Fabbri,/en/matches/526fed3e/Atalanta-Empoli-April-28-2024-Serie-A
ITA-Serie A,2324,2024-04-28 Bologna-Udinese,2024-04-28,15:00,Bologna,1–1,Udinese,27396,Stadio Renato Dall'Ara,Juan Sacchi,/en/matches/e7aba6c2/Bologna-Udinese-April-28-2024-Serie-A
ITA-Serie A,2324,2024-04-28 Fiorentina-Sassuolo,2024-04-28,20:45,Fiorentina,5–1,Sassuolo,22575,Stadio Artemio Franchi,Matteo Marcenaro,/en/matches/a325ac75/Fiorentina-Sassuolo-April-28-2024-Serie-A
ITA-Serie A,2324,2024-04-28 Inter-Torino,2024-04-28,12:30,Inter,2–0,Torino,71686,Stadio Giuseppe Meazza,Maria Sole Ferrieri Caputi,/en/matches/dbd84631/Internazionale-Torino-April-28-2024-Serie-A
ITA-Serie A,2324,2024-04-28 Napoli-Roma,2024-04-28,18:00,Napoli,2–2,Roma,45000,Stadio Diego Armando Maradona,Simone Sozza,/en/matches/5820452a/Derby-del-Sole-Napoli-Roma-April-28-2024-Serie-A
ITA-Serie A,2324,2024-04-29 Genoa-Cagliari,2024-04-29,20:45,Genoa,3–0,Cagliari,17257,Stadio Comunale Luigi Ferraris,Federico Dionisi,/en/matches/29911872/Genoa-Cagliari-April-29-2024-Serie-A
ITA-Serie A,2324,2024-05-03 Torino-Bologna,2024-05-03,20:45,Torino,0–0,Bologna,23895,Stadio Olimpico di Torino,Simone Sozza,/en/matches/b1ee8734/Torino-Bologna-May-3-2024-Serie-A
ITA-Serie A,2324,2024-05-04 Monza-Lazio,2024-05-04,18:00,Monza,2–2,Lazio,10454,U-Power Stadium,Luca Pairetto,/en/matches/4a66cc9f/Monza-Lazio-May-4-2024-Serie-A
ITA-Serie A,2324,2024-05-04 Sassuolo-Inter,2024-05-04,20:45,Sassuolo,1–0,Inter,19454,Mapei Stadium - Città del Tricolore,Matteo Marchetti,/en/matches/ed10c7dd/Sassuolo-Internazionale-May-4-2024-Serie-A
ITA-Serie A,2324,2024-05-05 Cagliari-Lecce,2024-05-05,12:30,Cagliari,1–1,Lecce,16407,Unipol Domus,Matteo Marcenaro,/en/matches/37175126/Cagliari-Lecce-May-5-2024-Serie-A
ITA-Serie A,2324,2024-05-05 Empoli-Frosinone,2024-05-05,15:00,Empoli,0–0,Frosinone,13110,Stadio Carlo Castellani,Daniele Doveri,/en/matches/8e717098/Empoli-Frosinone-May-5-2024-Serie-A
ITA-Serie A,2324,2024-05-05 Hellas Verona-Fiorentina,2024-05-05,15:00,Hellas Verona,2–1,Fiorentina,27821,Stadio Marc'Antonio Bentegodi,Antonio Rapuano,/en/matches/f7dadfce/Hellas-Verona-Fiorentina-May-5-2024-Serie-A
ITA-Serie A,2324,2024-05-05 Milan-Genoa,2024-05-05,18:00,Milan,3–3,Genoa,73901,Stadio Giuseppe Meazza,Alessandro Prontera,/en/matches/a1381aec/Milan-Genoa-May-5-2024-Serie-A
ITA-Serie A,2324,2024-05-05 Roma-Juventus,2024-05-05,20:45,Roma,1–1,Juventus,63996,Stadio Olimpico,Andrea Colombo,/en/matches/f1a8a603/Roma-Juventus-May-5-2024-Serie-A
ITA-Serie A,2324,2024-05-06 Salernitana-Atalanta,2024-05-06,18:00,Salernitana,1–2,Atalanta,12980,Stadio Arechi,Ermanno Feliciani,/en/matches/4d799b02/Salernitana-Atalanta-May-6-2024-Serie-A
ITA-Serie A,2324,2024-05-06 Udinese-Napoli,2024-05-06,20:45,Udinese,1–1,Napoli,20872,Bluenergy Stadium,Gianluca Aureliano,/en/matches/03676818/Udinese-Napoli-May-6-2024-Serie-A
ITA-Serie A,2324,2024-05-10 Frosinone-Inter,2024-05-10,20:45,Frosinone,0–5,Inter,16021,Stadio Benito Stirpe,Antonio Giua,/en/matches/74782a23/Frosinone-Internazionale-May-10-2024-Serie-A
ITA-Serie A,2324,2024-05-11 Milan-Cagliari,2024-05-11,20:45,Milan,5–1,Cagliari,70612,Stadio Giuseppe Meazza,Simone Sozza,/en/matches/dec7c7ae/Milan-Cagliari-May-11-2024-Serie-A
ITA-Serie A,2324,2024-05-11 Napoli-Bologna,2024-05-11,18:00,Napoli,0–2,Bologna,43000,Stadio Diego Armando Maradona,Luca Pairetto,/en/matches/faae1fb0/Napoli-Bologna-May-11-2024-Serie-A
ITA-Serie A,2324,2024-05-12 Atalanta-Roma,2024-05-12,20:45,Atalanta,2–1,Roma,14895,Gewiss Stadium,Marco Guida,/en/matches/9eba4ff1/Atalanta-Roma-May-12-2024-Serie-A
ITA-Serie A,2324,2024-05-12 Genoa-Sassuolo,2024-05-12,15:00,Genoa,2–1,Sassuolo,31412,Stadio Comunale Luigi Ferraris,Maurizio Mariani,/en/matches/4e7774b9/Genoa-Sassuolo-May-12-2024-Serie-A
ITA-Serie A,2324,2024-05-12 Hellas Verona-Torino,2024-05-12,15:00,Hellas Verona,1–2,Torino,25964,Stadio Marc'Antonio Bentegodi,Livio Marinelli,/en/matches/cee937fb/Hellas-Verona-Torino-May-12-2024-Serie-A
ITA-Serie A,2324,2024-05-12 Juventus-Salernitana,2024-05-12,18:00,Juventus,1–1,Salernitana,37470,Allianz Stadium,Alberto Santoro,/en/matches/8724a3c4/Juventus-Salernitana-May-12-2024-Serie-A
ITA-Serie A,2324,2024-05-12 Lazio-Empoli,2024-05-12,12:30,Lazio,2–0,Empoli,54000,Stadio Olimpico,Gianluca Aureliano,/en/matches/f6279636/Lazio-Empoli-May-12-2024-Serie-A
ITA-Serie A,2324,2024-05-13 Fiorentina-Monza,2024-05-13,20:45,Fiorentina,2–1,Monza,24376,Stadio Artemio Franchi,Luca Zufferli,/en/matches/10f0c822/Fiorentina-Monza-May-13-2024-Serie-A
ITA-Serie A,2324,2024-05-13 Lecce-Udinese,2024-05-13,18:30,Lecce,0–2,Udinese,28041,Stadio Comunale Via Del Mare,Davide Massa,/en/matches/515646b5/Lecce-Udinese-May-13-2024-Serie-A
ITA-Serie A,2324,2024-05-17 Fiorentina-Napoli,2024-05-17,20:45,Fiorentina,2–2,Napoli,32100,Stadio Artemio Franchi,Matteo Marchetti,/en/matches/b2fbe157/Fiorentina-Napoli-May-17-2024-Serie-A
ITA-Serie A,2324,2024-05-18 Lecce-Atalanta,2024-05-18,18:00,Lecce,0–2,Atalanta,26354,Stadio Comunale Via Del Mare,Antonio Rapuano,/en/matches/d63c561d/Lecce-Atalanta-May-18-2024-Serie-A
ITA-Serie A,2324,2024-05-18 Torino-Milan,2024-05-18,20:45,Torino,3–1,Milan,24638,Stadio Olimpico di Torino,Ermanno Feliciani,/en/matches/a6891295/Torino-Milan-May-18-2024-Serie-A
ITA-Serie A,2324,2024-05-19 Inter-Lazio,2024-05-19,18:00,Inter,1–1,Lazio,73148,Stadio Giuseppe Meazza,Juan Sacchi,/en/matches/d6135ea2/Internazionale-Lazio-May-19-2024-Serie-A
ITA-Serie A,2324,2024-05-19 Monza-Frosinone,2024-05-19,15:00,Monza,0–1,Frosinone,12306,U-Power Stadium,Michael Fabbri,/en/matches/ab8f65b4/Monza-Frosinone-May-19-2024-Serie-A
ITA-Serie A,2324,2024-05-19 Roma-Genoa,2024-05-19,20:45,Roma,1–0,Genoa,67334,Stadio Olimpico,Gianluca Manganiello,/en/matches/44d3d4bd/Roma-Genoa-May-19-2024-Serie-A
ITA-Serie A,2324,2024-05-19 Sassuolo-Cagliari,2024-05-19,12:30,Sassuolo,0–2,Cagliari,15548,Mapei Stadium - Città del Tricolore,Daniele Doveri,/en/matches/fdf3012f/Sassuolo-Cagliari-May-19-2024-Serie-A
ITA-Serie A,2324,2024-05-19 Udinese-Empoli,2024-05-19,15:00,Udinese,1–1,Empoli,24686,Bluenergy Stadium,Daniele Orsato,/en/matches/bcf20196/Udinese-Empoli-May-19-2024-Serie-A
ITA-Serie A,2324,2024-05-20 Bologna-Juventus,2024-05-20,20:45,Bologna,3–3,Juventus,29603,Stadio Renato Dall'Ara,Giovanni Ayroldi,/en/matches/f98081f6/Bologna-Juventus-May-20-2024-Serie-A
ITA-Serie A,2324,2024-05-20 Salernitana-Hellas Verona,2024-05-20,18:30,Salernitana,1–2,Hellas Verona,15998,Stadio Arechi,Marco Di Bello,/en/matches/59f4da77/Salernitana-Hellas-Verona-May-20-2024-Serie-A
ITA-Serie A,2324,2024-05-23 Cagliari-Fiorentina,2024-05-23,20:45,Cagliari,2–3,Fiorentina,16412,Unipol Domus,Alessandro Prontera,/en/matches/833bac38/Cagliari-Fiorentina-May-23-2024-Serie-A
ITA-Serie A,2324,2024-05-24 Genoa-Bologna,2024-05-24,20:45,Genoa,2–0,Bologna,32255,Stadio Comunale Luigi Ferraris,Alberto Santoro,/en/matches/0411cef1/Genoa-Bologna-May-24-2024-Serie-A
ITA-Serie A,2324,2024-05-25 Juventus-Monza,2024-05-25,18:00,Juventus,2–0,Monza,15148,Allianz Stadium,Maria Sole Ferrieri Caputi,/en/matches/b0036fc8/Juventus-Monza-May-25-2024-Serie-A
ITA-Serie A,2324,2024-05-25 Milan-Salernitana,2024-05-25,20:45,Milan,3–3,Salernitana,70831,Stadio Giuseppe Meazza,Davide Di Marco,/en/matches/9492fa68/Milan-Salernitana-May-25-2024-Serie-A
ITA-Serie A,2324,2024-05-26 Atalanta-Torino,2024-05-26,18:00,Atalanta,3–0,Torino,14839,Gewiss Stadium,Simone Sozza,/en/matches/a2652733/Atalanta-Torino-May-26-2024-Serie-A
ITA-Serie A,2324,2024-05-26 Empoli-Roma,2024-05-26,20:45,Empoli,2–1,Roma,15896,Stadio Carlo Castellani,Davide Massa,/en/matches/2ee9be16/Empoli-Roma-May-26-2024-Serie-A
ITA-Serie A,2324,2024-05-26 Frosinone-Udinese,2024-05-26,20:45,Frosinone,0–1,Udinese,16190,Stadio Benito Stirpe,Daniele Doveri,/en/matches/65f327b4/Frosinone-Udinese-May-26-2024-Serie-A
ITA-Serie A,2324,2024-05-26 Hellas Verona-Inter,2024-05-26,20:45,Hellas Verona,2–2,Inter,22447,Stadio Marc'Antonio Bentegodi,Luca Zufferli,/en/matches/d97ac2fa/Hellas-Verona-Internazionale-May-26-2024-Serie-A
ITA-Serie A,2324,2024-05-26 Lazio-Sassuolo,2024-05-26,20:45,Lazio,1–1,Sassuolo,56000,Stadio Olimpico,Paride Tremolada,/en/matches/2b4865cf/Lazio-Sassuolo-May-26-2024-Serie-A
ITA-Serie A,2324,2024-05-26 Napoli-Lecce,2024-05-26,18:00,Napoli,0–0,Lecce,41000,Stadio Diego Armando Maradona,Federico Dionisi,/en/matches/c234b266/Napoli-Lecce-May-26-2024-Serie-A
ITA-Serie A,2324,2024-06-02 Atalanta-Fiorentina,2024-06-02,18:00,Atalanta,2–3,Fiorentina,14851,Gewiss Stadium,Daniele Orsato,/en/matches/ceb127e3/Atalanta-Fiorentina-June-2-2024-Serie-A
